Capability ID,Area,Haskell source,Python target,User-visible behavior,Priority,State,Verification level,Known divergences,Notes
CLI-STDIN-001,CLI,app/Main.hs,src/pandoc_py/cli/main.py,CLI reads from stdin when input path is - or omitted,High,verified_smoke,smoke,,Covered by main() stdin unit test
CLI-OUTPUT-FILE-001,CLI,app/Main.hs; src/Text/Pandoc/App.hs,src/pandoc_py/cli/main.py,CLI writes converted output to a file via -o/--output,High,verified_smoke,smoke,,Covered by output-file unit test
CLI-VERSION-001,CLI,app/Main.hs,src/pandoc_py/cli/options.py; src/pandoc_py/cli/main.py,CLI returns version banner without requiring an input path,Medium,verified_smoke,smoke,,Covered by parser + banner tests
PARSE-ATTR-CORE-001,Parsing,src/Text/Pandoc/Parsing.hs,src/pandoc_py/parsing/common.py,Shared attribute parsing and trailing-attribute splitting live in reusable helpers,High,verified_smoke,smoke,,Regression-covered by parsing helper tests
PARSE-TEXT-CORE-001,Parsing,src/Text/Pandoc/Parsing.hs,src/pandoc_py/parsing/common.py,"Shared newline normalization, reference-label normalization, and plain text tokenization live in reusable helpers",High,verified_smoke,smoke,,Regression-covered by parsing helper tests
VER-CLI-SURFACE-001,Verification,Current-slice CLI surface,tests/unit/test_cli_options_surface.py,Current option/config/app/parsing tranche is covered by dedicated CLI and helper smoke tests,High,verified_smoke,smoke,,"15 passing tests cover parser, version, stdin, output file, app dispatch, and shared helpers"
RD-CM-CORE-001,Reader,src/Text/Pandoc/Readers/CommonMark.hs,src/pandoc_py/readers/commonmark.py,Read the current CommonMark-safe subset through a dedicated CommonMark reader surface,High,verified_smoke,smoke,,"CommonMark reader rejects attributes, citations, tables, footnotes, math, raw TeX, and other unsupported extensions; 9 unit tests cover the tranche."
RD-CM-AUTOLINK-001,Reader,src/Text/Pandoc/Readers/CommonMark.hs,src/pandoc_py/readers/commonmark.py,Read CommonMark headings and autolinks without injecting Pandoc-markdown-only attributes,High,verified_smoke,smoke,,Source-format tag on Document keeps downstream JSON/HTML/native rails aligned with oracle CommonMark semantics.
WR-CM-CORE-001,Writer,src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/writers/commonmark.py,Write the current CommonMark-safe subset through a dedicated CommonMark writer surface,High,verified_smoke,smoke,,CommonMark writer reuses markdown emission only after fail-closed validation of unsupported extension nodes.
WR-CM-AUTOLINK-001,Writer,src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/writers/commonmark.py,"Write CommonMark autolinks, lists, code spans, headings, and block quotes with semantic oracle parity",High,verified_smoke,smoke,,Verified through CommonMark round-trip reparse to JSON on a curated five-fixture corpus.
CLI-CM-ALIAS-001,CLI,Pandoc CLI format aliases,src/pandoc_py/cli/options.py,CLI accepts strict commonmark and commonmark_x as separate canonical surfaces on both input and output,High,verified_smoke,smoke,,Strict commonmark now remains distinct from the dedicated commonmark_x surface; both aliases are canonicalized explicitly.
CLI-CM-ENTRY-001,CLI,Pandoc CLI entrypoint,src/pandoc_py/__main__.py; src/pandoc_py/cli/__main__.py,Package can be executed with python -m pandoc_py on the current slice,Medium,verified_smoke,smoke,,Dedicated unit test exercises module entrypoint with commonmark output.
APP-CONVERT-CM-001,Program/App,Current-slice app routing,src/pandoc_py/app.py,Unified app layer routes CommonMark input/output alongside markdown/json/html/native,High,verified_smoke,smoke,,App routing now includes a dedicated CommonMark reader and writer plus source-aware downstream suppression for CommonMark semantics.
VER-DIFF-CM-OUT-001,Verification,Pandoc commonmark writer behavior,scripts/run_differential.py,CommonMark output is verified by reparsing oracle and Python CommonMark text back to JSON,High,verified_smoke,smoke,,Introduced roundtrip_commonmark_json comparator for semantic output checks.
VER-DIFF-CM-JSON-001,Verification,Pandoc commonmark input to json,tests/differential/reports/smoke_commonmark,CommonMark input route is smoke-verified on the structured JSON rail,High,verified_smoke,smoke,,5/5 curated CommonMark-input -> JSON reports passing.
VER-DIFF-CM-HTML-001,Verification,Pandoc commonmark input to html,tests/differential/reports/smoke_commonmark,CommonMark input route is smoke-verified on the normalized HTML rail,High,verified_smoke,smoke,,5/5 curated CommonMark-input -> HTML reports passing.
VER-DIFF-CM-NATIVE-001,Verification,Pandoc commonmark input to native,tests/differential/reports/smoke_commonmark,CommonMark input route is smoke-verified on the native round-trip rail,High,verified_smoke,smoke,,5/5 curated CommonMark-input -> native reports passing.
VER-DIFF-CM-SMOKE-001,Verification,Curated CommonMark-safe smoke corpus,tests/fixtures/smoke_commonmark; tests/differential/reports/smoke_commonmark,Curated CommonMark smoke corpus passes on CommonMark output plus JSON/HTML/native input rails,High,verified_smoke,smoke,,20/20 oracle-backed CommonMark differential reports passing across 5 fixtures and 4 route classes.
INV-RD-HTML-001,Reader,src/Text/Pandoc/Readers/HTML.hs,src/pandoc_py/readers/html.py,HTML reader module admitted into the active governed matrix for the current semantic slice,High,verified_smoke,smoke,,"Admitted from repo-scope seed in v38 and fully closed in v39 after ordered-list, table, and display-math HTML-input closure reports passed on JSON/HTML/native rails."
CLI-HTML-IN-001,CLI,Pandoc CLI html input format handling,src/pandoc_py/app.py; src/pandoc_py/cli/options.py,CLI accepts html/xhtml as canonical HTML input for the current slice,High,verified_smoke,smoke,,HTML input canonicalization added alongside reader admission.
RD-HTML-INLINE-001,Reader,src/Text/Pandoc/Readers/HTML.hs inline parsing,src/pandoc_py/readers/html.py,"HTML input parses paragraph-level inline content including emphasis, strong, code, links, images, spans, strikeout, sub/sup, and hard breaks",High,verified_smoke,smoke,,Verified on curated HTML-input corpus plus display-math closure fixture via JSON/HTML/native rails.
RD-HTML-HEADING-001,Reader,src/Text/Pandoc/Readers/HTML.hs heading parsing,src/pandoc_py/readers/html.py,HTML headings with attrs are parsed into the current AST slice,High,verified_smoke,smoke,,Verified on atx_heading and heading_attrs HTML-input fixtures across JSON/HTML/native rails.
RD-HTML-LINKS-001,Reader,src/Text/Pandoc/Readers/HTML.hs link parsing,src/pandoc_py/readers/html.py,HTML links and autolink-like uri/email anchors are parsed into the current AST slice,High,verified_smoke,smoke,,Verified on autolink_paragraph and email_autolink_paragraph HTML-input fixtures across JSON/HTML/native rails.
RD-HTML-BLOCKQUOTE-LISTS-001,Reader,src/Text/Pandoc/Readers/HTML.hs block quote and list parsing,src/pandoc_py/readers/html.py,"HTML block quotes, bullet lists, and task-list checkboxes are parsed into the current AST slice",High,verified_smoke,smoke,,"Verified on block_quote_inline, bullet_list_loose_nested, task_list_bullet, and ordered_list_compact_nested HTML-input fixtures."
RD-HTML-CODE-001,Reader,src/Text/Pandoc/Readers/HTML.hs code parsing,src/pandoc_py/readers/html.py,"HTML code spans, hard-break tags, and fenced/preformatted code blocks are parsed into the current AST slice",High,verified_smoke,smoke,,Verified on fenced_code_attrs and raw_inline_tag HTML-input fixtures across JSON/HTML/native rails.
RD-HTML-DEFLIST-001,Reader,src/Text/Pandoc/Readers/HTML.hs definition list parsing,src/pandoc_py/readers/html.py,HTML definition lists are parsed into the current AST slice,High,verified_smoke,smoke,,Verified on definition_list_continuation HTML-input fixture across JSON/HTML/native rails.
RD-HTML-FIGURE-001,Reader,src/Text/Pandoc/Readers/HTML.hs figure/image parsing,src/pandoc_py/readers/html.py,Standalone HTML figures with figcaptions and image attrs are parsed into the current AST slice,High,verified_smoke,smoke,,Verified on image_attrs_standalone HTML-input fixture across JSON/HTML/native rails.
RD-HTML-SPAN-001,Reader,src/Text/Pandoc/Readers/HTML.hs generic span parsing,src/pandoc_py/readers/html.py,HTML citation-style spans are preserved as generic spans in the current AST slice,Medium,verified_smoke,smoke,Display-math spans remain outside the admitted JSON/native slice.,Verified on citation_multi HTML-input fixture across JSON/HTML/native rails.
VER-DIFF-HTMLIN-JSON-001,Verification,Pandoc html input to json,tests/differential/reports/smoke_html_input,Curated HTML-input route is smoke-verified on the structured JSON rail,High,verified_smoke,smoke,,16/16 curated HTML-input -> JSON reports passing after closure fixtures were admitted.
VER-DIFF-HTMLIN-HTML-001,Verification,Pandoc html input to html,tests/differential/reports/smoke_html_input,Curated HTML-input route is smoke-verified on the normalized HTML rail,High,verified_smoke,smoke,,16/16 curated HTML-input -> HTML reports passing after closure fixtures were admitted.
VER-DIFF-HTMLIN-NATIVE-001,Verification,Pandoc html input to native,tests/differential/reports/smoke_html_input,Curated HTML-input route is smoke-verified on the native round-trip rail,High,verified_smoke,smoke,,16/16 curated HTML-input -> native reports passing after closure fixtures were admitted.
VER-DIFF-HTMLIN-CM-001,Verification,Pandoc html input to commonmark,tests/differential/reports/smoke_html_commonmark_input,CommonMark-safe HTML-input route is smoke-verified on the CommonMark round-trip rail,High,verified_smoke,smoke,Only CommonMark-safe HTML fixtures are admitted on this rail.,5/5 CommonMark-safe HTML-input -> CommonMark reports passing.
VER-DIFF-HTMLIN-SMOKE-001,Verification,Curated HTML-input smoke corpus,tests/fixtures/smoke_html_input; tests/fixtures/smoke_html_commonmark,"Curated HTML-input smoke corpora pass on structured JSON, normalized HTML, native round-trip, and CommonMark-safe rails",High,verified_smoke,smoke,,"53/53 oracle-backed HTML-input differential reports passing across 16 rich fixtures on 3 rails and 5 CommonMark-safe fixtures on 1 rail, including the v39 closure tranche."
RD-HTML-OLIST-001,Reader,src/Text/Pandoc/Readers/HTML.hs ordered list parsing,src/pandoc_py/readers/html.py,HTML ordered lists preserve list style and default delimiter fidelity in the current AST slice,High,verified_smoke,smoke,,Verified on ordered_list_compact_nested HTML-input fixture across JSON/HTML/native rails.
RD-HTML-TABLE-STRUCT-001,Reader,src/Text/Pandoc/Readers/HTML.hs table parsing,src/pandoc_py/readers/html.py,HTML tables preserve row attrs and cell alignment fidelity in the current AST slice,High,verified_smoke,smoke,,Verified on pipe_table_inline_cells HTML-input fixture across JSON/HTML/native rails.
RD-HTML-DMATH-001,Reader,src/Text/Pandoc/Readers/HTML.hs display math span parsing,src/pandoc_py/readers/html.py,HTML display-math spans preserve semantic soft line breaks in the current AST slice,Medium,verified_smoke,smoke,,Verified on display_math_block HTML-input fixture across JSON/HTML/native rails.
VER-DIFF-HTMLIN-OLIST-001,Verification,Pandoc html input ordered list closure,tests/differential/reports/smoke_html_input_closure,"Ordered-list HTML-input closure fixture passes on structured JSON, normalized HTML, and native round-trip rails",High,verified_smoke,smoke,,3/3 ordered_list_compact_nested closure reports passing.
VER-DIFF-HTMLIN-TABLE-001,Verification,Pandoc html input table closure,tests/differential/reports/smoke_html_input_closure,"Table HTML-input closure fixture passes on structured JSON, normalized HTML, and native round-trip rails",High,verified_smoke,smoke,,3/3 pipe_table_inline_cells closure reports passing.
VER-DIFF-HTMLIN-DMATH-001,Verification,Pandoc html input display math closure,tests/differential/reports/smoke_html_input_closure,"Display-math HTML-input closure fixture passes on structured JSON, normalized HTML, and native round-trip rails",High,verified_smoke,smoke,,3/3 display_math_block closure reports passing.
VER-DIFF-HTMLIN-CLOSURE-001,Verification,Curated HTML-input divergence closure tranche,tests/differential/reports/smoke_html_input_closure,"The first HTML-input divergence tranche is fully closed on JSON, HTML, and native rails",High,verified_smoke,smoke,,"9/9 closure reports passing for ordered-list, table, and display-math HTML-input fixtures."
INV-RD-MARKDOWN-001,Reader,src/Text/Pandoc/Readers/Markdown.hs,src/pandoc_py/readers/markdown.py,Markdown reader family mapped from Haskell reference,high,verified_smoke,smoke,,Module-level inventory seed only Module-family reader admission backed by markdown smoke reports already in active bundle.
INV-WR-MARKDOWN-001,Writer,src/Text/Pandoc/Writers/Markdown.hs,src/pandoc_py/writers/markdown.py,Markdown writer family mapped from Haskell reference,high,verified_smoke,smoke,,Module-level inventory seed only Module-family writer admission backed by markdown output smoke reports already in active bundle.
INV-RD-COMMONMARK-001,Reader,src/Text/Pandoc/Readers/CommonMark.hs,src/pandoc_py/readers/commonmark.py,CommonMark reader family mapped from Haskell reference,medium,verified_smoke,smoke,,Module-level inventory seed only Module-family reader admission backed by commonmark input differential corpus.
INV-WR-COMMONMARK-001,Writer,src/Text/Pandoc/Writers/CommonMark.hs,src/pandoc_py/writers/commonmark.py,CommonMark writer family mapped from Haskell reference,medium,verified_smoke,smoke,,Module-level inventory seed only Module-family writer admission backed by commonmark round-trip differential corpus.
INV-WR-HTML-001,Writer,src/Text/Pandoc/Writers/HTML.hs,src/pandoc_py/writers/html.py,HTML writer family mapped from Haskell reference,high,verified_smoke,smoke,,Module-level inventory seed only Module-family writer admission backed by normalized HTML differential corpus.
INV-WR-NATIVE-001,Writer,src/Text/Pandoc/Writers/Native.hs,src/pandoc_py/writers/native.py,Native writer family mapped from Haskell reference,high,verified_smoke,smoke,,Module-level inventory seed only Module-family writer admission backed by native round-trip differential corpus.
INV-CLI-BIN-001,CLI,pandoc-cli/src/pandoc.hs,src/pandoc_py/cli/__main__.py,Executable entry point and packaging surface,high,verified_smoke,smoke,,Binary wrapper layer Executable entrypoint admission backed by -m pandoc_py and -m pandoc_py.cli surface tests.
VER-MOD-MD-001,Verification,src/Text/Pandoc/Readers/Markdown.hs ; src/Text/Pandoc/Writers/Markdown.hs,tests/differential/reports/smoke/,Markdown module-family admission backed by markdown->markdown and markdown->json smoke corpus,High,verified_smoke,smoke,,Evidence tranche uses existing markdown smoke corpus plus dedicated module surface tests in v40.
VER-MOD-COMMONMARK-001,Verification,src/Text/Pandoc/Readers/CommonMark.hs ; src/Text/Pandoc/Writers/CommonMark.hs,tests/differential/reports/smoke_commonmark/,CommonMark module-family admission backed by markdown->commonmark and commonmark-input smoke corpus,High,verified_smoke,smoke,,Evidence tranche uses semantic round-trip comparator on commonmark output plus commonmark input smoke corpus.
VER-MOD-HTMLWR-001,Verification,src/Text/Pandoc/Writers/HTML.hs,tests/differential/reports/smoke_html/,HTML writer module-family admission backed by normalized HTML smoke corpus,High,verified_smoke,smoke,,Evidence tranche relies on normalized HTML comparator and v38-v39 closure corpus.
VER-MOD-NATIVEWR-001,Verification,src/Text/Pandoc/Writers/Native.hs,tests/differential/reports/smoke_native/,Native writer module-family admission backed by native round-trip smoke corpus,High,verified_smoke,smoke,,Evidence tranche relies on native reparse-to-JSON comparator.
VER-CLI-BIN-ENTRY-001,Verification,pandoc-cli/src/pandoc.hs,tests/unit/test_module_admission_surface.py,Executable package entrypoints expose version banner and conversion front door,High,verified_smoke,smoke,,Backed by direct -m pandoc_py.cli execution in isolated subprocess.
INV-RD-METADATA-001,Reader,src/Text/Pandoc/Readers/Metadata.hs,src/pandoc_py/readers/metadata.py,Metadata reader family mapped from Haskell reference,Medium,verified_smoke,smoke,,Module-level inventory seed admitted on YAML front-matter parsing plus structured JSON meta differential evidence in v41.
AST-META-CORE-001,AST,pandoc-types MetaValue family,src/pandoc_py/ast/__init__.py,Document metadata is represented explicitly in the active AST slice,High,verified_smoke,smoke,,"Adds MetaBool, MetaString, MetaInlines, MetaBlocks, MetaList, and MetaMap plus Document.meta."
RD-META-YAML-001,Reader,src/Text/Pandoc/Readers/Metadata.hs yaml metadata blocks,src/pandoc_py/readers/metadata.py,Leading YAML metadata blocks are parsed from markdown input into Document.meta,High,verified_smoke,smoke,CommonMark metadata remains excluded until commonmark_x is separated from commonmark.,"Verified on meta_basic, meta_nested, and meta_blocks markdown fixtures through structured JSON differential output."
RD-META-SCALAR-001,Reader,src/Text/Pandoc/Readers/Metadata.hs scalar coercion,src/pandoc_py/readers/metadata.py,Scalar metadata values are coerced into MetaInlines or MetaBool in the active slice,High,verified_smoke,smoke,,"Verified on title, author, draft, count, and summary metadata fields."
RD-META-LISTMAP-001,Reader,src/Text/Pandoc/Readers/Metadata.hs list/map coercion,src/pandoc_py/readers/metadata.py,Nested metadata lists and maps are preserved in the active AST slice,High,verified_smoke,smoke,,"Verified on author lists, keywords lists, and params/reviewers nested map fixtures."
RD-META-BLOCKS-001,Reader,src/Text/Pandoc/Readers/Metadata.hs block scalar handling,src/pandoc_py/readers/metadata.py,Block-scalar metadata is preserved as MetaBlocks in the active slice,Medium,verified_smoke,smoke,,Verified on abstract block-scalar fixture against structured JSON oracle output.
RD-JSON-META-001,Reader,Text/Pandoc/JSON.hs meta payload parsing,src/pandoc_py/readers/pandoc_json.py,Pandoc JSON meta payloads are read into the active metadata AST slice,High,verified_smoke,smoke,,Verified on oracle-generated meta_basic/meta_nested/meta_blocks JSON fixtures.
WR-JSON-META-001,Writer,Text/Pandoc/JSON.hs meta payload emission,src/pandoc_py/writers/pandoc_json.py,Active metadata AST values are emitted as Pandoc JSON meta payloads,High,verified_smoke,smoke,,Verified by structured JSON equality on markdown-with-front-matter -> json and json-with-meta -> json routes.
VER-DIFF-META-MDJSON-001,Verification,Pandoc markdown input with YAML metadata to json,tests/differential/reports/smoke_meta,Markdown YAML metadata tranche is smoke-verified on the structured JSON rail,High,verified_smoke,smoke,,3/3 oracle-backed markdown-with-front-matter -> json reports passing.
VER-DIFF-META-JSONJSON-001,Verification,Pandoc json meta input to json,tests/differential/reports/smoke_meta_json,Pandoc JSON meta tranche is smoke-verified on the structured JSON rail,High,verified_smoke,smoke,,3/3 oracle-backed json-with-meta -> json reports passing.
VER-MOD-METADATA-001,Verification,src/Text/Pandoc/Readers/Metadata.hs,tests/unit/test_metadata_surface.py,Metadata reader module-admission surface is backed by dedicated unit coverage,High,verified_smoke,smoke,CommonMark metadata remains intentionally excluded from the admitted tranche.,5 targeted metadata surface tests passing.
VER-META-SMOKE-001,Verification,Curated metadata/front-matter smoke corpora,tests/fixtures/smoke_meta ; tests/fixtures/smoke_meta_json,Metadata/front-matter tranche is smoke-verified across markdown and json input on the structured JSON rail,High,verified_smoke,smoke,,6/6 oracle-backed metadata reports passing across markdown-front-matter and json-meta corpora.
INV-CORE-CLASS-001,Runtime,src/Text/Pandoc/Class.hs and src/Text/Pandoc/Class/*,src/pandoc_py/runtime/,Runtime/monad/common state layer,Medium,mapped_only,none,,Port policy still open
INV-CORE-FILTER-001,Filter,src/Text/Pandoc/Filter.hs and src/Text/Pandoc/Filter/*,src/pandoc_py/filters/,JSON filter and environment integration,Medium,mapped_only,none,,Keep behind core conversion priorities
INV-CORE-CITEPROC-001,Citeproc,src/Text/Pandoc/Citeproc.hs and src/Text/Pandoc/Citeproc/*,src/pandoc_py/citeproc/,Integrated citeproc support living in main repo,Medium,mapped_only,none,,Rendering layer distinct from citation parsing
INV-RD-ASCIIDOC-001,Reader,src/Text/Pandoc/Readers/AsciiDoc.hs,src/pandoc_py/readers/asciidoc.py,AsciiDoc reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-BIBTEX-001,Reader,src/Text/Pandoc/Readers/BibTeX.hs,src/pandoc_py/readers/bibtex.py,BibTeX reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-CSV-001,Reader,src/Text/Pandoc/Readers/CSV.hs,src/pandoc_py/readers/csv.py,CSV reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-CREOLE-001,Reader,src/Text/Pandoc/Readers/Creole.hs,src/pandoc_py/readers/creole.py,Creole reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-CSLJSON-001,Reader,src/Text/Pandoc/Readers/CslJson.hs,src/pandoc_py/readers/csljson.py,CslJson reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-DJOT-001,Reader,src/Text/Pandoc/Readers/Djot.hs,src/pandoc_py/readers/djot.py,Djot reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-DOCBOOK-001,Reader,src/Text/Pandoc/Readers/DocBook.hs,src/pandoc_py/readers/docbook.py,DocBook reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-DOCX-001,Reader,src/Text/Pandoc/Readers/Docx.hs,src/pandoc_py/readers/docx.py,Docx reader family mapped from Haskell reference,High,mapped_only,none,,Module-level inventory seed only
INV-RD-DOKUWIKI-001,Reader,src/Text/Pandoc/Readers/DokuWiki.hs,src/pandoc_py/readers/dokuwiki.py,DokuWiki reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-EPUB-001,Reader,src/Text/Pandoc/Readers/EPUB.hs,src/pandoc_py/readers/epub.py,EPUB reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-ENDNOTE-001,Reader,src/Text/Pandoc/Readers/EndNote.hs,src/pandoc_py/readers/endnote.py,EndNote reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-FB2-001,Reader,src/Text/Pandoc/Readers/FB2.hs,src/pandoc_py/readers/fb2.py,FB2 reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-HADDOCK-001,Reader,src/Text/Pandoc/Readers/Haddock.hs,src/pandoc_py/readers/haddock.py,Haddock reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-IPYNB-001,Reader,src/Text/Pandoc/Readers/Ipynb.hs,src/pandoc_py/readers/ipynb.py,Ipynb reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-JATS-001,Reader,src/Text/Pandoc/Readers/JATS.hs,src/pandoc_py/readers/jats.py,JATS reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-JIRA-001,Reader,src/Text/Pandoc/Readers/Jira.hs,src/pandoc_py/readers/jira.py,Jira reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-LATEX-001,Reader,src/Text/Pandoc/Readers/LaTeX.hs,src/pandoc_py/readers/latex.py,LaTeX reader family mapped from Haskell reference,High,mapped_only,none,,Module-level inventory seed only
INV-RD-MAN-001,Reader,src/Text/Pandoc/Readers/Man.hs,src/pandoc_py/readers/man.py,Man reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-MDOC-001,Reader,src/Text/Pandoc/Readers/Mdoc.hs,src/pandoc_py/readers/mdoc.py,Mdoc reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-MEDIAWIKI-001,Reader,src/Text/Pandoc/Readers/MediaWiki.hs,src/pandoc_py/readers/mediawiki.py,MediaWiki reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-MUSE-001,Reader,src/Text/Pandoc/Readers/Muse.hs,src/pandoc_py/readers/muse.py,Muse reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-NATIVE-001,Reader,src/Text/Pandoc/Readers/Native.hs,src/pandoc_py/readers/native.py,Native reader family mapped from Haskell reference,High,implemented_unverified,none,,Native reader now accepts Pandoc wrapper + Meta/nullMeta forms; oracle differential admission pending environment pandoc binary.
INV-RD-ODT-001,Reader,src/Text/Pandoc/Readers/ODT.hs,src/pandoc_py/readers/odt.py,ODT reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-OPML-001,Reader,src/Text/Pandoc/Readers/OPML.hs,src/pandoc_py/readers/opml.py,OPML reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-ORG-001,Reader,src/Text/Pandoc/Readers/Org.hs,src/pandoc_py/readers/org.py,Org reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-POD-001,Reader,src/Text/Pandoc/Readers/Pod.hs,src/pandoc_py/readers/pod.py,Pod reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-PPTX-001,Reader,src/Text/Pandoc/Readers/Pptx.hs,src/pandoc_py/readers/pptx.py,Pptx reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-RIS-001,Reader,src/Text/Pandoc/Readers/RIS.hs,src/pandoc_py/readers/ris.py,RIS reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-RST-001,Reader,src/Text/Pandoc/Readers/RST.hs,src/pandoc_py/readers/rst.py,RST reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-RTF-001,Reader,src/Text/Pandoc/Readers/RTF.hs,src/pandoc_py/readers/rtf.py,RTF reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-ROFF-001,Reader,src/Text/Pandoc/Readers/Roff.hs,src/pandoc_py/readers/roff.py,Roff reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-TWIKI-001,Reader,src/Text/Pandoc/Readers/TWiki.hs,src/pandoc_py/readers/twiki.py,TWiki reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-TEXTILE-001,Reader,src/Text/Pandoc/Readers/Textile.hs,src/pandoc_py/readers/textile.py,Textile reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-TIKIWIKI-001,Reader,src/Text/Pandoc/Readers/TikiWiki.hs,src/pandoc_py/readers/tikiwiki.py,TikiWiki reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-TXT2TAGS-001,Reader,src/Text/Pandoc/Readers/Txt2Tags.hs,src/pandoc_py/readers/txt2tags.py,Txt2Tags reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-TYPST-001,Reader,src/Text/Pandoc/Readers/Typst.hs,src/pandoc_py/readers/typst.py,Typst reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-VIMWIKI-001,Reader,src/Text/Pandoc/Readers/Vimwiki.hs,src/pandoc_py/readers/vimwiki.py,Vimwiki reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-XML-001,Reader,src/Text/Pandoc/Readers/XML.hs,src/pandoc_py/readers/xml.py,XML reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-RD-XLSX-001,Reader,src/Text/Pandoc/Readers/Xlsx.hs,src/pandoc_py/readers/xlsx.py,Xlsx reader family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-ANSI-001,Writer,src/Text/Pandoc/Writers/ANSI.hs,src/pandoc_py/writers/ansi.py,ANSI writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-ANNOTATEDTABLE-001,Writer,src/Text/Pandoc/Writers/AnnotatedTable.hs,src/pandoc_py/writers/annotatedtable.py,AnnotatedTable writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-ASCIIDOC-001,Writer,src/Text/Pandoc/Writers/AsciiDoc.hs,src/pandoc_py/writers/asciidoc.py,AsciiDoc writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-BBCODE-001,Writer,src/Text/Pandoc/Writers/BBCode.hs,src/pandoc_py/writers/bbcode.py,BBCode writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-BIBTEX-001,Writer,src/Text/Pandoc/Writers/BibTeX.hs,src/pandoc_py/writers/bibtex.py,BibTeX writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-BLAZE-001,Writer,src/Text/Pandoc/Writers/Blaze.hs,src/pandoc_py/writers/blaze.py,Blaze writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-CHUNKEDHTML-001,Writer,src/Text/Pandoc/Writers/ChunkedHTML.hs,src/pandoc_py/writers/chunkedhtml.py,ChunkedHTML writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
INV-WR-CONTEXT-001,Writer,src/Text/Pandoc/Writers/ConTeXt.hs,src/pandoc_py/writers/context.py,ConTeXt writer family mapped from Haskell reference,Medium,mapped_only,none,,Module-level inventory seed only
